"Old Ward Code","New ward code","Ward","Borough","Year","Life_Expectancy","Childhood_Obesity","Incapacity_Benefit","Unemployment","Crime","Deliberate_Fires","GCSE_points","Unauthorised_Absence","Dependent_children","Public_Transport_Access","Homes_with_access"
"00ACGG","E05000052","Garden Suburb","Barnet",2013,87.1292944060015,13.3971291866029,0.58252427184466,1.93963381304628,57.442545617479,0.0606060606060606,387.152941176471,0.733893280632411,4.93506493506494,2.71933330473929,1.41251713294273
"00ACGH","E05000053","Golders Green","Barnet",2013,81.64617795264,16.5322580645161,1.26353790613718,4.61743779398431,70.3844440901889,0.318906605922551,358.889788732394,0.985771992818672,9.23664122137405,3.40328267946418,-8.93145797294371
"00ACGJ","E05000054","Hale","Barnet",2013,83.6608331307544,22.0729366602687,1.54867256637168,3.96021955836644,63.4896387515837,0.224089635854342,352.934653465346,0.926394849785408,13.2291666666667,2.58024548159852,-5.14411684704006
"00ACGK","E05000055","Hendon","Barnet",2013,82.1592466372142,18.5185185185185,1.2992125984252,4.65212184189633,72.515758807578,0.263852242744063,365.345669291339,0.987300714678395,9.12087912087912,2.67895692605588,-7.33239217795722
"00ACGL","E05000056","High Barnet","Barnet",2013,83.1345434406242,14.4886363636364,1.61764705882353,2.70981458532662,65.4569414252229,0.252365930599369,383.527800829876,0.553826366559486,6.95652173913043,2.67422891699669,3.75786128884371
"00ACGM","E05000057","Mill Hill","Barnet",2013,85.2495063457114,19.1056910569106,1.17408906882591,3.7829026781982,68.6536745971702,0.363636363636364,358.110243902439,1.15708428246014,11.078431372549,2.28293163246381,3.68340457574713
"00ACGN","E05000058","Oakleigh","Barnet",2013,82.6898277703737,14.8148148148148,1.40096618357488,3.52543717649411,60.1341844180663,0.430769230769231,375.877575757576,0.769595375722543,11.8918918918919,3.25960814937488,-7.78586463679794
"00ACGP","E05000059","Totteridge","Barnet",2013,84.5468812897423,16.2576687116564,1.03960396039604,2.45861222610998,42.3262972113682,0.0623052959501558,381.28729281768,0.672643979057592,8.02631578947368,2.54555747568504,8.00111787517969
"00ACGQ","E05000060","Underhill","Barnet",2013,81.000881615082,17.7944862155388,2.40566037735849,5.23419034342049,60.4720213104843,1.02102102102102,360.450458715596,1.10857672693556,19.5061728395062,2.60702035660199,4.52360879462359
"00ACGR","E05000061","West Finchley","Barnet",2013,82.9524002508268,16.1993769470405,1.31914893617021,3.30290207227494,62.2281094971599,0.293255131964809,387.761165048544,0.741649484536082,7.6056338028169,3.63700115041136,-16.0637844665705
"00ACGS","E05000062","West Hendon","Barnet",2013,83.3602639792433,18.0487804878049,1.58730158730159,5.20136870531314,98.2119403272653,0.543478260869565,377.683116883117,0.9167194092827,14.2352941176471,3.54887671474503,-0.17745892682612
"00ACGT","E05000063","Woodhouse","Barnet",2013,83.0749223002842,19.8675496688742,1.86991869918699,4.59314462396107,78.5197575547317,0.274725274725275,377.300561797753,0.791827637444279,13,2.877864050744,-11.5186813655632
"00ADGA","E05000064","Barnehurst","Bexley",2013,82.5605650383287,23.3333333333333,1.06870229007634,3.37161249334667,54.2669101711797,0.37914691943128,353.319083969466,0.78974358974359,13.3333333333333,3.13591576560879,-1.74210404954275
"00ADGB","E05000065","Belvedere","Bexley",2013,82.5575917459643,26.9230769230769,1.91082802547771,6.05494976640074,74.6555907983266,1.23456790123457,336.955263157895,1.02258235919235,24.5454545454545,2.75256414776217,4.51867177763958
"00ADGC","E05000066","Blackfen and Lamorbey","Bexley",2013,85.4234555330789,19.4610778443114,0.895522388059702,2.0353336130668,41.3177237075069,0.0930232558139535,365.442647058824,0.790515463917526,8.97959183673469,2.05158736200561,-5.00590794042038
"00ADGD","E05000067","Blendon and Penhill","Bexley",2013,84.3683146673781,17.6211453744493,0.802919708029197,2.38561530417028,47.6650391908412,0.0909090909090909,365.384049079755,0.702529866479269,6.66666666666667,2.06573789952202,1.07618718248757
"00ADGE","E05000068","Brampton","Bexley",2013,85.0853000189649,20.0607902735562,1.3953488372093,2.34482780858034,44.9357477361633,0.377358490566038,376.07358490566,0.501666666666667,7.5,2.66517893087779,-8.51736567085831
"00ADGF","E05000069","Christchurch","Bexley",2013,81.6331572407458,15.1515151515152,1.40845070422535,3.2497988261471,80.6636661017523,0.625,371.636153846154,0.835543562066307,12.6530612244898,3.42225722497433,-2.88485930430671
"00ADGG","E05000070","Colyers","Bexley",2013,81.6340832367445,26.3157894736842,1.77304964539007,6.26371858467308,55.7822564247798,0.530973451327434,325.162295081967,1.00272445820433,20.3389830508475,2.0485193003048,-11.9560701441515
"00ADGH","E05000071","Crayford","Bexley",2013,81.8756309156654,20.0564971751412,1.67785234899329,4.84624960868602,52.1689651839093,0.686695278969957,342.264492753623,1.22997685185185,20.6779661016949,2.05356659979954,-2.91192218836893
"00ADGJ","E05000072","Cray Meadows","Bexley",2013,81.8837202679977,25.5737704918033,2.23021582733813,4.05328735248056,46.3081602823946,0.442477876106195,348.619379844961,1.00292119565217,22.7272727272727,2.31561136816447,10.5944071816639
"00ADGK","E05000073","Danson Park","Bexley",2013,82.2079629313317,21.6524216524217,1.14285714285714,3.14451475337361,66.5461218112458,0.181818181818182,366.464655172414,0.958144631117604,13.3333333333333,2.93726213140426,5.90096809521635
"00ADGL","E05000074","East Wickham","Bexley",2013,83.0801866221194,23.3516483516484,1.45985401459854,4.2203558919301,60.0268588812454,0.091324200913242,359.77803030303,0.928835136855506,16.8,2.4544141147898,-2.35330099895257
"00ADGM","E05000075","Erith","Bexley",2013,81.9129610347959,27.2493573264781,1.77215189873418,6.43743149328479,74.4619333993104,1.53225806451613,343.7808,1.18167670682731,23,2.55239819950874,6.92845440199577
"00ADGN","E05000076","Falconwood and Welling","Bexley",2013,83.2207646005946,22.7405247813411,0.633802816901408,2.98939297544036,65.3936572951867,0,378.754330708661,0.818558077436582,8.6,2.38496875573181,-9.43938989235039
"00ADGP","E05000077","Lesnes Abbey","Bexley",2013,82.8945377503144,22.7848101265823,1.6551724137931,5.3129841930005,77.8790159166323,0.698689956331878,356.016083916084,0.835458879618594,18.0357142857143,2.77949162790568,4.83708076930853
"00ADGQ","E05000078","Longlands","Bexley",2013,81.7927450378292,18.0392156862745,1.28787878787879,2.79133531426185,40.3509917783926,0.28436018957346,360.769,0.747277936962751,8.80952380952381,2.65228405703618,2.79615420257361
"00ADGR","E05000079","North End","Bexley",2013,78.6616564693843,24.7863247863248,1.98630136986301,8.58659893527487,82.6656243256073,2.46808510638298,336.011764705882,1.3998074145402,30.4054054054054,2.59203414613419,14.8464496922747
"00ADGS","E05000080","Northumberland Heath","Bexley",2013,82.8016923911493,23.3333333333333,1.53284671532847,3.52878257098001,61.7056948547861,0.467289719626168,344.007741935484,0.904896421845574,16.5384615384615,2.14314156073538,-5.89918388442594
"00ADGT","E05000081","St Mary's","Bexley",2013,84.9075091862015,14.4186046511628,1.02362204724409,1.99636423001715,43.4482123647925,0.18957345971564,360.379527559055,0.513833992094862,6.08695652173913,2.63020273440689,6.055038749848
"00ADGU","E05000082","St Michael's","Bexley",2013,82.7568686700479,23.1460674157303,1.04895104895105,3.50668156533877,41.5205190322013,0.266666666666667,362.131325301205,0.717083091226031,11.3793103448276,2.16793809037433,-8.58503938362551
"00ADGW","E05000083","Sidcup","Bexley",2013,81.6004979276204,18.6440677966102,0.851063829787234,1.99460209180131,43.1538234572685,0.091324200913242,373.935922330097,0.666911764705882,8.6046511627907,3.21506909641438,3.81959839150753
"00ADGX","E05000084","Thamesmead East","Bexley",2013,79.9275364615934,26.1569416498994,1.49068322981366,9.46034315212205,64.3269229056568,1.46341463414634,340.363473053892,0.951825146462371,23.1645569620253,2.57349505062128,9.90606069873939
"00AEGJ","E05000085","Alperton","Brent",2013,82.5037061749848,18.1818181818182,1.49038461538462,4.63039321474493,69.6705434530092,0.273037542662116,336.865662650602,1.17513756878439,14.4117647058824,2.9665105755064,-7.93685554397125
"00AEGK","E05000086","Barnhill","Brent",2013,79.3808858764771,26.7515923566879,2.24299065420561,6.79018659542216,77.6754072938666,0.124610591900312,352.393209876543,1.04721295855169,21.5189873417722,3.01085011567526,6.82122412043527
"00AEGL","E05000087","Brondesbury Park","Brent",2013,84.0150084884395,21.2121212121212,1.83783783783784,5.42560403676416,92.6728807195631,0.456273764258555,344.101204819277,1.05214081826832,15.2830188679245,3.76592805414206,-14.658911358306
"00AEGM","E05000088","Dollis Hill","Brent",2013,85.5300340731568,22.265625,2.13872832369942,8.09457866844776,63.314629672493,0.0738007380073801,337.493564356436,1.20782122905028,23.7974683544304,2.86148299200624,0.0718746759203031
"00AEGN","E05000089","Dudden Hill","Brent",2013,84.6425744510754,24.3243243243243,1.73708920187793,9.13115065572677,100.917726897134,0.58252427184466,334.999248120301,1.00060109289617,24.1333333333333,3.44044845562933,-4.03403705480984
"00AEGP","E05000090","Fryent","Brent",2013,82.4392062712642,17.8477690288714,1.35135135135135,5.32031719004871,67.687514297808,0.072463768115942,353.911184210526,0.797191629955947,12.6470588235294,2.84543397418432,8.88110697731672
"00AEGQ","E05000091","Harlesden","Brent",2013,80.4984271857534,27.9605263157895,2.45535714285714,23.509452134969,119.763904749614,0.23121387283237,323.838942307692,1.428,28.1651376146789,3.83906479521923,-14.0504818346668
"00AEGR","E05000092","Kensal Green","Brent",2013,84.2782919690697,25.9259259259259,1.80952380952381,12.9627416810684,115.185263230284,0.4,336.756034482759,1.1408273381295,22.5,4.10994662855843,-3.67599863032969
"00AEGS","E05000093","Kenton","Brent",2013,87.3368532576803,19.4945848375451,1.41975308641975,2.55779923429837,65.5267363855354,0.242914979757085,369.421666666667,0.83091054313099,7.14285714285714,2.73981271693534,-2.23336814894882
"00AEGT","E05000094","Kilburn","Brent",2013,83.0775460346898,28.0092592592593,2.58064516129032,13.0467176583792,104.217124343275,0.115273775216138,325.681512605042,1.03486088379705,25.7894736842105,5.50235791323791,-13.4480283215449
"00AEGU","E05000095","Mapesbury","Brent",2013,81.4744817093274,20.9923664122137,1.62393162393162,7.38620321332267,99.3247680596753,0.253164556962025,341.876699029126,1.23915806195393,20.4918032786885,4.46701246768438,-10.1666784894094
"00AEGW","E05000096","Northwick Park","Brent",2013,82.7217358316542,20.979020979021,1.25,3.11158978137803,54.0697967356784,0.152671755725191,364.365346534653,0.739120879120879,9.81132075471698,2.68783223365809,-1.11408103008255
"00AEGX","E05000097","Preston","Brent",2013,82.6713803177669,23.2815964523282,1.63461538461538,4.90130822352763,65.7375676236822,0.448717948717949,346.713375796178,1.08223295759528,16.9736842105263,3.40709753789324,0.286284698101754
"00AEGY","E05000098","Queens Park","Brent",2013,83.8091070104993,19.8675496688742,1.51376146788991,6.72869648941799,90.5907012445813,0.324675324675325,348.886111111111,0.864458300857366,13.8235294117647,5.03835158689775,-5.05673935806201
"00AEGZ","E05000099","Queensbury","Brent",2013,82.1566624585013,20.7188160676533,1.15207373271889,4.30172596476229,78.5847945152456,0.3125,364.38773006135,0.768655941878568,14.4736842105263,2.99539436163733,-0.768745907176192
"00AEHA","E05000100","Stonebridge","Brent",2013,79.2819487711116,26.2865090403338,2.5,13.666361815386,76.7736478422112,0.579710144927536,326.207114624506,1.45664928292047,33.3333333333333,3.18712288575427,-12.1161212220794
"00AEHB","E05000101","Sudbury","Brent",2013,81.4323339282167,25.4761904761905,1.79611650485437,5.87942077256139,62.9052763293754,0.33112582781457,357.459375,0.973571428571429,13.6486486486486,3.29971788926589,4.41006465961203
"00AEHC","E05000102","Tokyngton","Brent",2013,80.9797633302934,25.3731343283582,1.33333333333333,4.88009980303917,74.9805576346394,0.470588235294118,337.965034965035,1.13442069741282,13.1168831168831,3.46474727613324,-6.26544118372576
"00AEHD","E05000103","Welsh Harp","Brent",2013,82.8594188015653,27.1867612293144,1.89189189189189,7.46675831508537,79.5919819954175,0.431654676258993,336.16,1.247275729224,20.5714285714286,2.75266064991619,8.56676387387504
"00AEHE","E05000104","Wembley Central","Brent",2013,83.4228508778845,21.0653753026634,1.55251141552511,6.21439317588444,114.39146924574,0.129449838187702,359.164705882353,0.959674882013634,16.2686567164179,4.93210936249999,-6.63404329709838
"00AEHF","E05000105","Willesden Green","Brent",2013,80.4277734405697,24.7058823529412,2.08695652173913,8.73582849396351,114.767851832972,0.378548895899054,327.145299145299,1.2484392419175,23.4285714285714,4.62548094715351,-0.208391279267736
"00AFGD","E05000106","Bickley","Bromley",2013,81.6173746430563,11.7460317460317,0.918918918918919,2.14672890564344,45.7381339746764,0.325732899022801,392.245255474453,0.597782546494993,5.42857142857143,2.3753349126192,-8.42981880420583
"00AFGE","E05000107","Biggin Hill","Bromley",2013,84.5858215642621,15.9722222222222,0.930232558139535,2.65884880827402,67.7415338270969,0.689655172413793,350.759854014599,0.959627329192547,10.4347826086957,1.81351576564532,-1.42674910721809
"00AFGF","E05000108","Bromley Common and Keston","Bromley",2013,83.33757718168,16.5631469979296,1.53846153846154,3.83550687549709,58.0644976510963,0.19047619047619,362.87032967033,0.811121856866538,14.4871794871795,2.32413593255115,11.9117343562612
"00AFGG","E05000109","Bromley Town","Bromley",2013,81.5137035322436,13.0030959752322,1.1063829787234,3.42568958936103,80.6829435496043,0.393258426966292,386.820717131474,0.641297297297297,9.87804878048781,3.81113634252353,-1.23063407677204
"00AFGH","E05000110","Chelsfield and Pratts Bottom","Bromley",2013,85.4126810509452,15.0812064965197,0.893854748603352,2.08300730176522,43.8342128356044,0.271186440677966,371.668390804598,0.76156798245614,6.32352941176471,2.05946841168058,10.0825202911307
"00AFGJ","E05000111","Chislehurst","Bromley",2013,82.1343517778069,13.9931740614334,0.773480662983425,2.84609423493137,72.2439041088419,0.328947368421053,376.523387096774,0.699768518518519,7.61194029850746,2.13453422666272,6.82848003667719
"00AFGK","E05000112","Clock House","Bromley",2013,82.7261660597615,18.005540166205,1.17924528301887,3.79382966888347,69.9446626361003,0.189274447949527,353.826016260163,0.707051671732523,9.6,3.95425264342167,-2.89889666623169
"00AFGL","E05000113","Copers Cope","Bromley",2013,82.0219244656247,12.8205128205128,0.833333333333333,3.0005226563639,84.3086270584918,0.0634920634920635,365.343617021277,0.928335056876939,13.8461538461538,3.27192915522609,-4.95898588127402
"00AFGM","E05000114","Cray Valley East","Bromley",2013,81.379551004251,23.4408602150538,1.83246073298429,5.88066341485399,90.0463675345192,2.4203821656051,343.303488372093,1.65882079851439,27.0731707317073,2.12747848144075,11.5438247571213
"00AFGN","E05000115","Cray Valley West","Bromley",2013,81.4869370153692,19.5512820512821,2.29665071770335,6.85726303509276,73.0788069362196,0.879765395894428,340.529680365297,1.34856486796785,26.5625,2.29118443209998,-0.777249661763426
"00AFGP","E05000116","Crystal Palace","Bromley",2013,79.3801532646521,25.8064516129032,2.45901639344262,7.9206521090642,120.954529277989,0.47244094488189,343.730487804878,1.35606299212598,24.7368421052632,4.56235688799286,11.5896410334829
"00AFGQ","E05000117","Darwin","Bromley",2013,82.6742758300391,16.4179104477612,0.983606557377049,1.63187510376462,49.7197777400234,1.33333333333333,352.5375,1.17111111111111,7.39130434782609,1.32471806318763,7.18414306175276
"00AFGR","E05000118","Farnborough and Crofton","Bromley",2013,85.4603850751435,13.7214137214137,0.92485549132948,2.30695379355808,41.5903202023891,0.404040404040404,363.036040609137,0.738075742067554,6.66666666666667,2.499465367758,3.66025848783643
"00AFGS","E05000119","Hayes and Coney Hall","Bromley",2013,84.1919636608213,12.0481927710843,0.646766169154229,2.42146414972907,45.5316428591858,0.802469135802469,368.008810572687,0.71570796460177,4.86842105263158,2.34999505107661,13.7512388482103
"00AFGT","E05000120","Kelsey and Eden Park","Bromley",2013,85.3417557163223,16.8067226890756,1.13861386138614,2.89367534402236,76.4160920116686,0.43343653250774,368.919170984456,0.402039800995025,6.8421052631579,2.71058442436148,4.62593897718135
"00AFGU","E05000121","Mottingham and Chislehurst North","Bromley",2013,80.4953556342056,22.8486646884273,2.34375,7.12601027267377,124.769269144425,1.37254901960784,343.484482758621,1.71166892808684,26.4814814814815,2.51498422533921,5.4773956400567
"00AFGW","E05000122","Orpington","Bromley",2013,84.0941091116019,19.2488262910798,1.45161290322581,4.75853245233833,83.0249575568651,1.08974358974359,361.972727272727,0.985466946484785,17.1428571428571,2.85062881725798,-5.48051349524566
"00AFGX","E05000123","Penge and Cator","Bromley",2013,82.350886858526,21.8340611353712,2.1900826446281,7.41620823853295,100.29983557404,1.01694915254237,342.088414634146,1.13488258317025,21.3636363636364,4.15646299571722,4.05164431744661
"00AFGY","E05000124","Petts Wood and Knoll","Bromley",2013,85.9352337578382,11.1111111111111,0.662650602409639,2.0450895513794,46.963690038972,0.143884892086331,390.490756302521,0.674107767669699,3.9344262295082,2.80503766579924,-0.438912212008387
"00AFGZ","E05000125","Plaistow and Sundridge","Bromley",2013,79.885175044979,15.4666666666667,1.85929648241206,4.55785421311103,67.6638052099863,0.258899676375405,366.858039215686,0.976996625421822,14.9315068493151,2.94284131678816,0.345243488786918
"00AFHA","E05000126","Shortlands","Bromley",2013,87.0687177063709,12.4542124542125,0.819672131147541,1.6221229773549,49.2901170189494,0,388.594791666667,0.295126353790614,4.09090909090909,2.72382072855875,-6.27785391109401
"00AFHB","E05000127","West Wickham","Bromley",2013,84.4563485869309,12.7659574468085,0.645161290322581,2.24560441924239,37.3426363858269,0.132013201320132,376.716143497758,0.303339882121807,3.42857142857143,2.16076763946519,-1.85588159951923
"00AGGD","E05000128","Belsize","Camden",2013,86.292202003064,20.4968944099379,1.40449438202247,3.21183395127667,71.0096953261432,0.627450980392157,345.169117647059,0.93620178041543,16,4.17488653788116,-5.23811584393287
"00AGGE","E05000129","Bloomsbury","Camden",2013,84.0291006566423,22.2222222222222,1.2565445026178,4.1806067340459,60.6114125814018,0.436681222707424,311.391666666667,0.950169491525424,10,7.98107053270406,0.890361768894628
"00AGGF","E05000130","Camden Town with Primrose Hill","Camden",2013,84.5736480010323,16.1904761904762,2.57894736842105,5.42731520030683,199.476204566706,0.463320463320463,326.400806451613,0.795609756097561,25.1111111111111,5.44813600424965,2.07523726325666
"00AGGG","E05000131","Cantelowes","Camden",2013,81.7594600547309,19.9248120300752,2.90322580645161,6.2806908386194,113.399716388005,0.731707317073171,347.714444444444,0.91188605108055,26.8888888888889,4.86282398044848,-2.02655794685544
"00AGGH","E05000132","Fortune Green","Camden",2013,85.3295614861416,20.3592814371257,2.01117318435754,4.88420224901576,84.446522299382,0.0833333333333333,347.4475,1.05819793205318,20,4.75352626732134,1.1851276168988
"00AGGJ","E05000133","Frognal and Fitzjohns","Camden",2013,86.5474832163622,12.987012987013,0.72289156626506,1.69644378635949,62.7755255819076,0,338.427272727273,0.823579545454545,4.79166666666667,4.84543456388004,-6.9558570922406
"00AGGK","E05000134","Gospel Oak","Camden",2013,83.27750125915,23.469387755102,3.43949044585987,6.2521773828873,71.8900790296892,0,329.78152173913,1.00443514644351,26.6666666666667,4.10366554855663,-1.92525534819485
"00AGGL","E05000135","Hampstead Town","Camden",2013,87.3989516485334,10.2564102564103,1.2751677852349,1.55463337028487,56.1503028525846,0.353982300884956,362.65625,1.12569832402235,4.54545454545455,4.01913363242368,8.86618112053024
"00AGGM","E05000136","Haverstock","Camden",2013,81.6736172473144,29.023746701847,2.78409090909091,7.61303706828438,96.587040310075,0.238095238095238,332.533333333333,1.0574264202601,36.3636363636364,4.7492909751636,-7.44415816049364
"00AGGN","E05000137","Highgate","Camden",2013,85.1105663328751,15,2.48322147651007,4.91086924923325,74.0728100432373,0.18018018018018,298.841228070175,0.957467532467532,19.1111111111111,3.92957593168032,15.8233183297854
"00AGGP","E05000138","Holborn and Covent Garden","Camden",2013,84.4173517349281,19.3050193050193,2.72727272727273,6.09695409289787,45.8598045555214,0.37037037037037,329.621538461538,1.09089935760171,28.25,7.90952093956177,-9.43584362593262
"00AGGQ","E05000139","Kentish Town","Camden",2013,78.5752773866244,23.6065573770492,2.52427184466019,5.68816148183643,76.5626889156177,0.363636363636364,344.350495049505,0.831154499151104,26.530612244898,5.65391256813683,-0.872752891389169
"00AGGR","E05000140","Kilburn","Camden",2013,78.5416426658503,24.9122807017544,3.27586206896552,7.79356117445531,126.727925509041,0.408163265306122,335.897727272727,0.79389193422083,36.734693877551,5.54446425430273,-5.36382389341104
"00AGGS","E05000141","King's Cross","Camden",2013,83.8119435550445,23.7668161434978,2.15384615384615,7.47186443357942,67.135064178009,0.24390243902439,328.557575757576,0.974725274725275,22.5,7.77881984452666,-2.24593095116034
"00AGGT","E05000142","Regent's Park","Camden",2013,80.6713098573858,27.5541795665635,2.41860465116279,6.39717051798591,51.195068414746,0.56140350877193,342.893717277487,0.852631578947369,28.8235294117647,6.8086549005744,6.70266410316017
"00AGGU","E05000143","St Pancras and Somers Town","Camden",2013,79.5523942937317,23.2608695652174,3.04545454545455,9.83332767925783,58.4690839073824,0.33112582781457,324.798648648649,0.908056872037915,39.8461538461538,7.06793268388974,1.2824385076135
"00AGGW","E05000144","Swiss Cottage","Camden",2013,84.6451386377408,22.2222222222222,1.60427807486631,2.9668375960196,84.2538952423747,0.459770114942529,357.152380952381,0.910152990264256,14.6938775510204,6.16642956583798,-0.649803333088967
"00AGGX","E05000145","West Hampstead","Camden",2013,83.3562371826274,19.1176470588235,2.33160621761658,4.40911458684163,99.3870546643177,0.566801619433198,358.215217391304,1.04279210925645,24.7222222222222,6.04416519208625,0.802354984158201
"00AHGE","E05000146","Addiscombe","Croydon",2013,80.5260917810258,19.0883190883191,1.7479674796748,4.95642133114127,83.5974547025358,0.230547550432277,348.231081081081,1.38700340522134,18.2051282051282,4.62469489402161,-20.3403866946865
"00AHGF","E05000147","Ashburton","Croydon",2013,82.6154270063121,25.5533199195171,1.52284263959391,5.4126897505038,70.5992633242738,0.666666666666667,343.74502617801,1.07294878170065,17.8947368421053,2.88461508068431,5.14738905599061
"00AHGG","E05000148","Bensham Manor","Croydon",2013,83.0126548322975,23.1448763250883,1.74311926605505,8.42750306030229,95.2055789382936,0.304878048780488,341.564248704663,1.33263246425568,20.8888888888889,3.27172315789087,-10.3153332970098
"00AHGH","E05000149","Broad Green","Croydon",2013,80.2355309180861,27.355623100304,1.86770428015564,8.36856126442139,135.045470554076,1.44702842377261,323.415044247788,1.55152217074785,21.8803418803419,4.70007440797673,-11.1790874270224
"00AHGJ","E05000150","Coulsdon East","Croydon",2013,84.9324015675778,14.7945205479452,1.2,3.81444672805783,44.8265328045843,0.4,356.11953125,0.94361559139785,10.7017543859649,1.87064693701725,10.7016812429514
"00AHGK","E05000151","Coulsdon West","Croydon",2013,81.6971233277317,18.0878552971576,1.2707182320442,2.71472851376977,60.9264430926973,0.144404332129964,379.249425287356,0.692585895117541,7.23076923076923,2.52261633984612,-5.06794060812495
"00AHGL","E05000152","Croham","Croydon",2013,81.388184873971,19.8630136986301,1.55251141552511,4.53794078729079,80.6321305382,0.25,345.237735849057,1.22898658718331,12.5714285714286,3.30582291972126,-2.15121324883729
"00AHGM","E05000153","Fairfield","Croydon",2013,80.823481246458,23.1884057971014,1.25,4.067164677952,116.879744780128,0.572916666666667,353.107142857143,1.54737975592247,15.0632911392405,5.6741213090043,-10.4777194221282
"00AHGN","E05000154","Fieldway","Croydon",2013,80.1038773166357,26.6787658802178,2.07142857142857,10.226343972142,81.8403933707046,2.47863247863248,323.402747252747,1.91959779179811,33.7349397590361,2.91661820473723,-10.8095257109387
"00AHGP","E05000155","Heathfield","Croydon",2013,83.8837012259294,14.6005509641873,1.09826589595376,4.03863898861144,92.2220255376884,0.371747211895911,342.42816091954,1.3234521575985,15.7377049180328,2.25740913735766,8.53914136254165
"00AHGQ","E05000156","Kenley","Croydon",2013,81.655039046773,15.4022988505747,1.07692307692308,3.8807667897571,51.0448417826665,0.195439739413681,347.828571428571,1.07798114254021,10.1333333333333,1.90965134375208,0.591795999478687
"00AHGR","E05000157","New Addington","Croydon",2013,78.7613505437866,26.9326683291771,2.48175182481752,7.92295667711511,79.7342860228549,1.17647058823529,314.965359477124,2.12032520325203,28.6363636363636,2.69208049514437,5.53529518214394
"00AHGS","E05000158","Norbury","Croydon",2013,81.5718125756237,26.431718061674,1.17117117117117,6.36644661623129,87.2726876297524,0.237388724035608,344.350555555556,1.14158316633266,14.8192771084337,3.09360764716418,-0.583622139584575
"00AHGT","E05000159","Purley","Croydon",2013,83.2658279339048,18.2539682539683,1.63265306122449,4.26163683020781,77.4608957227949,0.33112582781457,380.64552238806,0.924575163398693,10.5714285714286,2.8550533789595,-8.53513199162051
"00AHGU","E05000160","Sanderstead","Croydon",2013,84.8936838070811,15.9151193633952,1.11111111111111,2.79301770623427,37.8352739051362,0.153256704980843,360.789115646258,0.799476782210595,6.44067796610169,1.66642201546106,3.24925006139306
"00AHGW","E05000161","Selhurst","Croydon",2013,77.0837683220813,24.6728971962617,2.20833333333333,9.67761314648231,100.992922391646,0.326975476839237,328.587244897959,1.63127635109237,23.7962962962963,4.24712465935484,-12.441701650594
"00AHGX","E05000162","Selsdon and Ballards","Croydon",2013,86.4174094493626,18.1467181467181,0.844155844155844,2.78193450955751,42.7565672675549,0.0829875518672199,359.3,0.691192660550459,7.60869565217391,1.97911243344106,7.37601542491879
"00AHGY","E05000163","Shirley","Croydon",2013,84.3326755039227,18.796992481203,1.16022099447514,4.65181190552037,58.6023085483478,0.274914089347079,344.687978142077,0.961736334405145,17.2857142857143,1.96572895675595,-8.04431109895739
"00AHGZ","E05000164","South Norwood","Croydon",2013,80.5856633821291,23.448275862069,2.01754385964912,9.35655205792414,101.083871991289,1.07462686567164,350.455633802817,1.29309488325882,22.6190476190476,3.87342419122489,-3.15958366709975
"00AHHA","E05000165","Thornton Heath","Croydon",2013,80.3716437846383,26.0397830018083,2.00913242009132,11.1405337961242,94.3243169634664,0.29940119760479,340.555607476635,1.41433033971105,21.6161616161616,3.27069352570281,-11.4659678246664
"00AHHB","E05000166","Upper Norwood","Croydon",2013,80.3754597447337,24.8351648351648,1.75675675675676,7.87985625444175,86.4873721206271,0.304878048780488,334.920571428571,1.28297338021095,18,2.95103227648943,0.657667671933016
"00AHHC","E05000167","Waddon","Croydon",2013,78.1295338513389,20.6451612903226,2,6.42348663340971,77.5113708044222,0.862068965517241,349.392,1.46526086956522,22.8260869565217,3.63173160505201,6.25504845851931
"00AHHD","E05000168","West Thornton","Croydon",2013,81.009723035005,27.8048780487805,1.89655172413793,7.70083962712629,104.194750052233,0.788732394366197,342.962553191489,1.37568165070007,19.2380952380952,3.13128284013648,-4.97733193350052
"00AHHE","E05000169","Woodside","Croydon",2013,81.844570696585,23.3660130718954,1.67400881057269,8.21077482829873,99.8820895324651,0.530973451327434,340.431443298969,1.29352574102964,24.639175257732,3.70029140704172,0.176980258132616
"00AJGC","E05000170","Acton Central","Ealing",2013,82.6233452190646,18.9973614775726,1.63636363636364,6.81275482641895,118.912402322686,0.0638977635782748,342.747863247863,0.998369565217391,21.25,3.13516963872585,5.58167628901994
"00AJGD","E05000171","Cleveland","Ealing",2013,82.9733200421396,18.8284518828452,1.86528497409326,5.72427274834115,62.7157707391616,0.204081632653061,352.688321167883,0.817804478427089,19.4666666666667,3.03322604167935,4.22953866912062
"00AJGE","E05000172","Dormers Wells","Ealing",2013,80.5689447450833,24.3947858472998,2.32432432432432,8.81855781020473,71.0247699458801,0.213523131672598,333.211949685535,0.727612293144208,21.3333333333333,3.33601915189381,8.33709208779857
"00AJGF","E05000173","Ealing Broadway","Ealing",2013,81.4899992671932,14.792899408284,1.29032258064516,3.44993269451584,108.935797010545,0.134680134680135,371.561616161616,0.819115549215407,9.2156862745098,5.03621398006416,-7.65860367952286
"00AJGG","E05000174","Ealing Common","Ealing",2013,80.7549433007722,19.7044334975369,1.45631067961165,4.57969106137588,93.6842400645888,0.212014134275618,340.99751552795,1.06,15.0980392156863,3.58290641407867,5.99858221229023
